id,word,freq,len,,,
901,bagged,1.7843,6,,,
902,bagging,0.8235,7,,,
903,baggy,0.8235,5,,,
904,bagpipe,0.2549,7,,,
905,bagpipes,0.5686,8,,,
906,bags,27.8235,4,,,
907,bah,0.4902,3,,,
908,bail,15.549000000000001,4,,,
909,bailed,2.7059,6,,,
910,bailey,0.0196,6,,,
911,bailiff,0.902,7,,,
912,bailiffs,0.1373,8,,,
913,bailing,1.3922,7,,,
914,bails,0.1961,5,,,
915,bairn,0.2157,5,,,
916,bait,8.9608,4,,,
917,baited,0.3333,6,,,
918,baiting,0.7059,7,,,
919,baits,0.1765,5,,,
920,bake,5.2353,4,,,
921,baked,5.9216,5,,,
922,baker,1.6275,5,,,
923,bakers,0.1765,6,,,
924,bakes,0.5294,5,,,
925,baking,3.2549,6,,,
926,baksheesh,0.098,9,,,
927,balance,13.8431,7,,,
928,balanced,2.2745,8,,,
929,bald,8.6078,4,,,
930,balder,0.098,6,,,
931,balding,0.5489999999999999,7,,,
932,baldness,0.2157,8,,,
933,bale,1.3922,4,,,
934,baleful,0.098,7,,,
935,bales,0.1765,5,,,
936,balk,0.0392,4,,,
937,balked,0.1765,6,,,
938,balks,0.0196,5,,,
939,ball,97.5098,4,,,
940,ballad,1.1176,6,,,
941,ballade,0.0196,7,,,
942,ballads,0.3922,7,,,
943,ballast,1.0588,7,,,
944,ballcock,0.0392,8,,,
945,ballet,8.3922,6,,,
946,ballets,0.2157,7,,,
947,balloon,8.2745,7,,,
948,ballooned,0.0588,9,,,
949,balloons,4.3922,8,,,
950,ballot,1.1961,6,,,
951,ballots,0.2941,7,,,
952,ballpoint,0.3333,9,,,
953,ballpoints,0.0196,10,,,
954,ballroom,3.3137,8,,,
955,ballrooms,0.0196,9,,,
956,balls,37.7843,5,,,
957,bally,0.1961,5,,,
958,balm,0.5489999999999999,4,,,
959,balms,0.0196,5,,,
960,balmy,0.5098,5,,,
961,balsa,0.098,5,,,
962,balsam,0.0196,6,,,
963,balsams,0.0196,7,,,
964,bamboo,1.3725,6,,,
965,bamboos,0.0784,7,,,
966,ban,2.451,3,,,
967,banal,0.2745,5,,,
968,band,48.7255,4,,,
969,bandage,2.6863,7,,,
970,bandaged,0.4902,8,,,
971,bandbox,0.0196,7,,,
972,banded,0.1765,6,,,
973,bandied,0.2157,7,,,
974,banding,0.1176,7,,,
975,bandit,2.4706,6,,,
976,bandits,2.6078,7,,,
977,bands,4.9216,5,,,
978,bandstand,0.4706,9,,,
979,bandy,0.3137,5,,,
980,bane,0.4706,4,,,
981,baneful,0.0196,7,,,
982,bang,12.2549,4,,,
983,banged,3.0196,6,,,
984,banger,0.5489999999999999,6,,,
985,bangers,0.4118,7,,,
986,banging,7.5686,7,,,
987,bangle,0.0392,6,,,
988,bangles,0.0588,7,,,
989,bangs,1.6078,5,,,
990,banish,1.1765,6,,,
991,banished,1.8039,8,,,
992,banjo,1.4902,5,,,
993,banjos,0.0784,6,,,
994,bank,74.9412,4,,,
995,banked,0.4314,6,,,
996,banker,4.4118,6,,,
997,bankers,1.902,7,,,
998,banking,2.549,7,,,
999,banknote,0.1176,8,,,
1000,banknotes,0.2157,9,,,
1001,bankroll,1.0979999999999999,8,,,
1002,bankrupt,2.6667,8,,,
1003,bankrupts,0.0784,9,,,
1004,banks,9.7451,5,,,
1005,banned,2.5882,6,,,
1006,banner,2.4902,6,,,
1007,banners,0.7451,7,,,
1008,banning,0.3529,7,,,
1009,bannock,0.3333,7,,,
1010,banns,0.1373,5,,,
1011,banquet,5.0196,7,,,
1012,banquets,0.1373,8,,,
1013,bans,0.0196,4,,,
1014,banshee,0.5686,7,,,
1015,banshees,0.2353,8,,,
1016,bantam,0.0588,6,,,
1017,banter,1.3137,6,,,
1018,baptist,0.098,7,,,
1019,baptists,0.0588,8,,,
1020,baptize,0.6863,7,,,
1021,baptized,1.9216,8,,,
1022,bar,78.0392,3,,,
1023,barb,0.0784,4,,,
1024,barbed,1.1765,6,,,
1025,barber,4.3725,6,,,
1026,barbers,0.1961,7,,,
1027,barbs,0.2353,5,,,
1028,bard,0.3137,4,,,
1029,bardic,0.0196,6,,,
1030,bards,0.0196,5,,,
1031,bare,7.8627,4,,,
1032,bareback,0.3922,8,,,
1033,bared,0.3529,5,,,
1034,barefaced,0.0784,9,,,
1035,barefoot,2.0196,8,,,
1036,barely,26.1961,6,,,
1037,barer,0.0196,5,,,
1038,bares,0.0588,5,,,
1039,barest,0.098,6,,,
1040,barfing,0.2941,7,,,
1041,bargain,11.6078,7,,,
1042,bargained,0.7255,9,,,
1043,bargains,0.5489999999999999,8,,,
1044,barge,3.6863,5,,,
1045,barged,0.5882,6,,,
1046,bargee,0.0196,6,,,
1047,bargemen,0.0392,8,,,
1048,barges,0.2157,6,,,
1049,barging,1.6863,7,,,
1050,baring,0.1373,6,,,
1051,barium,0.3529,6,,,
1052,bark,4.7059,4,,,
1053,barked,0.3333,6,,,
1054,barker,0.0784,6,,,
1055,barkers,0.0196,7,,,
1056,barking,7.7843,7,,,
1057,barks,2.6078,5,,,
1058,barley,0.6078,6,,,
1059,barmaid,0.6471,7,,,
1060,barmaids,0.098,8,,,
1061,barman,0.3725,6,,,
1062,barmen,0.0588,6,,,
1063,barmy,0.0784,5,,,
1064,barn,11.9412,4,,,
1065,barns,0.3922,5,,,
1066,barnyard,0.8235,8,,,
1067,baron,3.2353,5,,,
1068,barons,0.7059,6,,,
1069,baroque,0.1373,7,,,
1070,barrack,0.2941,7,,,
1071,barracks,3.9216,8,,,
1072,barrage,0.9608,7,,,
1073,barred,1.2157,6,,,
1074,barrel,10.1765,6,,,
1075,barrelled,0.0196,9,,,
1076,barrels,2.7059,7,,,
1077,barren,1.4118,6,,,
1078,barrier,3.0392,7,,,
1079,barriers,0.9216,8,,,
1080,barring,0.451,7,,,
1081,barrow,0.1961,6,,,
1082,barrows,0.0588,7,,,
1083,bars,17.451,4,,,
1084,barter,0.8039,6,,,
1085,bartered,0.098,8,,,
1086,basalt,0.1961,6,,,
1087,base,31.0588,4,,,
1088,baseball,22.451,8,,,
1089,baseboard,0.1765,9,,,
1090,baseboards,0.0588,10,,,
1091,baseless,0.3333,8,,,
1092,baseline,0.7255,8,,,
1093,baselines,0.0196,9,,,
1094,basement,20.6275,8,,,
1095,basements,0.5686,9,,,
1096,baseness,0.0392,8,,,
1097,baser,0.1373,5,,,
1098,bases,3.2549,5,,,
1099,basest,0.2157,6,,,
1100,bash,2.5294,4,,,
1101,bashed,1.0392,6,,,
1102,bashes,0.098,6,,,
1103,bashful,1.1569,7,,,
1104,bashing,0.6275,7,,,
1105,basic,14.0392,5,,,
1106,basics,2.1569,6,,,
1107,basil,0.3333,5,,,
1108,basin,1.3333,5,,,
1109,basins,0.1373,6,,,
1110,basis,11.9216,5,,,
1111,bask,0.4902,4,,,
1112,basked,0.0196,6,,,
1113,basket,12.6078,6,,,
1114,baskets,1.6275,7,,,
1115,basking,0.3137,7,,,
1116,bass,6.0,4,,,
1117,basses,0.0588,6,,,
1118,basset,0.1961,6,,,
1119,bassets,0.0196,7,,,
1120,bassoon,0.2549,7,,,
1121,bassoons,0.0196,8,,,
1122,bast,0.0392,4,,,
1123,bastard,56.1176,7,,,
1124,bastards,15.9608,8,,,
1125,baste,0.2549,5,,,
1126,basted,0.1373,6,,,
1127,basting,0.0588,7,,,
1128,bastion,0.3529,7,,,
1129,bastions,0.0588,8,,,
1130,bat,17.902,3,,,
1131,batch,4.0784,5,,,
1132,batches,0.2353,7,,,
1133,bate,0.0392,4,,,
1134,bated,0.0784,5,,,
1135,bath,29.6471,4,,,
1136,bathe,2.2353,5,,,
1137,bathed,1.3529,6,,,
1138,bather,0.0588,6,,,
1139,bathers,0.0392,7,,,
1140,bathes,0.2353,6,,,
1141,bathing,7.098,7,,,
1142,bathrobe,1.5490000000000002,8,,,
1143,bathrobes,0.3529,9,,,
1144,bathroom,59.5882,8,,,
1145,bathrooms,2.6471,9,,,
1146,baths,3.0,5,,,
1147,bathtub,6.0196,7,,,
1148,bathtubs,0.2941,8,,,
1149,bathy,0.0196,5,,,
1150,batik,0.0392,5,,,
1151,batman,0.1373,6,,,
1152,baton,1.0979999999999999,5,,,
1153,batons,0.3137,6,,,
1154,bats,5.098,4,,,
1155,batsman,0.0392,7,,,
1156,batsmen,0.0196,7,,,
1157,batted,0.3725,6,,,
1158,batten,0.1961,6,,,
1159,batter,3.2157,6,,,
1160,battered,0.9608,8,,,
1161,batters,0.1569,7,,,
1162,batting,3.0588,7,,,
1163,battle,36.3922,6,,,
1164,battled,0.4706,7,,,
1165,battles,4.9804,7,,,
1166,batty,0.2745,5,,,
1167,bauble,0.4118,6,,,
1168,baubles,0.1569,7,,,
1169,bauxite,0.0588,7,,,
1170,bawd,0.1569,4,,,
1171,bawds,0.0392,5,,,
1172,bawdy,0.1765,5,,,
1173,bawl,0.5489999999999999,4,,,
1174,bawled,0.2353,6,,,
1175,bawling,0.7647,7,,,
1176,bawls,0.0392,5,,,
1177,bay,8.7843,3,,,
1178,baying,0.2549,6,,,
1179,bayou,0.7647,5,,,
1180,bays,0.1961,4,,,
1181,bazaar,0.8235,6,,,
1182,bazaars,0.0784,7,,,
1183,be,5588.2353,2,,,
1184,beach,42.7451,5,,,
1185,beached,0.4118,7,,,
1186,beaches,3.8627,7,,,
1187,beachhead,0.5294,9,,,
1188,beachheads,0.098,10,,,
1189,beaching,0.0784,8,,,
1190,beachwear,0.0392,9,,,
1191,beacon,2.9412,6,,,
1192,beacons,0.2353,7,,,
1193,bead,1.0588,4,,,
1194,beaded,0.2157,6,,,
1195,beading,0.0588,7,,,
1196,beads,3.2745,5,,,
1197,beady,0.5686,5,,,
1198,beagle,0.4706,6,,,
1199,beagles,0.1373,7,,,
1200,beak,1.9608,4,,,
1201,beaker,0.2353,6,,,
1202,beakers,0.1569,7,,,
1203,beaks,0.2353,5,,,
1204,beam,7.8039,4,,,
1205,beamed,0.902,6,,,
1206,beaming,0.7255,7,,,
1207,beams,2.4902,5,,,
1208,bean,4.7451,4,,,
1209,beano,0.0392,5,,,
1210,beanpole,0.1765,8,,,
1211,beans,12.4314,5,,,
1212,beanstalk,0.2745,9,,,
1213,bear,46.7843,4,,,
1214,beard,12.2549,5,,,
1215,bearded,1.0784,7,,,
1216,bearding,0.0196,8,,,
1217,beardless,0.1373,9,,,
1218,beards,0.6471,6,,,
1219,bearer,1.7255,6,,,
1220,bearers,0.2157,7,,,
1221,bearing,7.1373,7,,,
1222,bearings,1.6275,8,,,
1223,bearish,0.0392,7,,,
1224,bears,8.6275,5,,,
1225,bearskin,0.3725,8,,,
1226,beast,17.6275,5,,,
1227,beastly,0.5686,7,,,
1228,beasts,3.4902,6,,,
1229,beat,117.7647,4,,,
1230,beaten,11.5686,6,,,
1231,beater,0.6667,6,,,
1232,beaters,0.1765,7,,,
1233,beating,21.7843,7,,,
1234,beatings,1.2745,8,,,
1235,beatnik,0.5686,7,,,
1236,beatniks,0.1176,8,,,
1237,beats,10.5882,5,,,
1238,beau,1.3725,4,,,
1239,beaus,0.2157,5,,,
1240,beaut,1.2549,5,,,
1241,beauteous,0.2157,9,,,
1242,beauties,2.4118,8,,,
1243,beauts,0.1569,6,,,
1244,beauty,41.1765,6,,,
1245,beaver,2.1961,6,,,
1246,beavers,0.5489999999999999,7,,,
1247,beaves,0.0196,6,,,
1248,bebop,0.3333,5,,,
1249,becalmed,0.0588,8,,,
1250,became,47.2157,6,,,
1251,because,702.6078,7,,,
1252,beck,0.4118,4,,,
1253,beckon,0.1961,6,,,
1254,beckoned,0.1961,8,,,
1255,beckons,0.3333,7,,,
1256,become,113.6863,6,,,
1257,becomes,23.7451,7,,,
1258,bed,184.451,3,,,
1259,bedbug,0.2157,6,,,
1260,bedbugs,0.8235,7,,,
1261,bedclothes,0.1765,10,,,
1262,bedded,0.3529,6,,,
1263,bedding,0.6667,7,,,
1264,bedecked,0.0196,8,,,
1265,bedlam,0.3137,6,,,
1266,bedpan,0.8627,6,,,
1267,bedpans,0.3725,7,,,
1268,bedpost,0.3137,7,,,
1269,bedposts,0.0588,8,,,
1270,bedrock,0.2941,7,,,
1271,bedroom,36.0196,7,,,
1272,bedrooms,2.9412,8,,,
1273,beds,8.4706,4,,,
1274,bedside,1.7647,7,,,
1275,bedsit,0.0196,6,,,
1276,bedspread,0.4314,9,,,
1277,bedspreads,0.1176,10,,,
1278,bedstead,0.0784,8,,,
1279,bedsteads,0.0196,9,,,
1280,bedtime,5.3137,7,,,
1281,bedtimes,0.1373,8,,,
1282,bee,7.9804,3,,,
1283,beech,0.0588,5,,,
1284,beef,17.549,4,,,
1285,beefcake,0.1569,8,,,
1286,beefed,0.3137,6,,,
1287,beefing,0.4706,7,,,
1288,beefs,0.5098,5,,,
1289,beefsteak,0.3529,9,,,
1290,beefy,0.2549,5,,,
1291,beehive,0.6275,7,,,
1292,beehives,0.0588,8,,,
1293,beeline,0.1569,7,,,
1294,been,1715.3333,4,,,
1295,beep,4.9412,4,,,
1296,beeps,2.0196,5,,,
1297,beer,69.2745,4,,,
1298,beers,9.3137,5,,,
1299,bees,4.4706,4,,,
1300,beeswax,0.4314,7,,,
1301,beet,0.2549,4,,,
1302,beetle,1.4706,6,,,
1303,beetles,1.1176,7,,,
1304,beetroot,0.0784,8,,,
1305,beets,0.8627,5,,,
1306,beeves,0.2157,6,,,
1307,befall,0.5882,6,,,
1308,befalls,0.2157,7,,,
1309,befell,0.0784,6,,,
1310,befits,0.098,6,,,
1311,before,731.3137,6,,,
1312,befriend,0.4314,8,,,
1313,befriends,0.098,9,,,
1314,beg,46.8235,3,,,
1315,began,32.2549,5,,,
1316,begat,0.3137,5,,,
1317,beget,0.3137,5,,,
1318,begets,0.3922,6,,,
1319,beggar,2.2353,6,,,
1320,beggared,0.0196,8,,,
1321,beggars,1.4509999999999998,7,,,
1322,begged,7.1569,6,,,
1323,begging,13.4902,7,,,
1324,begin,53.7843,5,,,
1325,begins,16.2745,6,,,
1326,begone,0.1765,6,,,
1327,begot,0.1373,5,,,
1328,begrimed,0.0196,8,,,
1329,begrudge,0.4706,8,,,
1330,begrudged,0.0392,9,,,
1331,begs,1.3725,4,,,
1332,beguile,0.1765,7,,,
1333,beguiled,0.098,8,,,
1334,begun,10.450999999999999,5,,,
1335,behalf,12.1373,6,,,
1336,behave,14.1373,6,,,
1337,behaved,2.9412,7,,,
1338,behaves,0.7843,7,,,
1339,behead,0.1569,6,,,
1340,beheld,0.4706,6,,,
1341,behest,0.3725,6,,,
1342,behind,178.2941,6,,,
1343,behinds,0.3725,7,,,
1344,behold,2.4706,6,,,
1345,beholds,0.0588,7,,,
1346,behoved,0.0196,7,,,
1347,behoves,0.0392,7,,,
1348,beige,1.2549,5,,,
1349,being,465.1765,5,,,
1350,beings,11.2353,6,,,
1351,belay,0.2353,5,,,
1352,belch,0.6667,5,,,
1353,belched,0.0392,7,,,
1354,belches,0.2941,7,,,
1355,belching,0.2745,8,,,
1356,belfries,0.0392,8,,,
1357,belfry,0.2353,6,,,
1358,belgian,0.0196,7,,,
1359,belie,0.0196,5,,,
1360,belied,0.098,6,,,
1361,belief,7.3529,6,,,
1362,beliefs,3.9019999999999997,7,,,
1363,belies,0.0392,6,,,
1364,believe,590.2353,7,,,
1365,believed,34.7843,8,,,
1366,believes,17.1765,8,,,
1367,bell,27.1961,4,,,
1368,bellboy,0.902,7,,,
1369,belle,0.902,5,,,
1370,belles,0.0784,6,,,
1371,bellhop,0.5882,7,,,
1372,bellies,1.6078,7,,,
1373,bellow,0.3333,6,,,
1374,bellowed,0.0784,8,,,
1375,bellows,0.2157,7,,,
1376,bells,10.7843,5,,,
1377,belly,14.2745,5,,,
1378,belong,44.0,6,,,
1379,belonged,9.7255,8,,,
1380,belongs,27.4314,7,,,
1381,beloved,11.9412,7,,,
1382,below,27.0392,5,,,
1383,belt,23.1373,4,,,
1384,belted,0.4902,6,,,
1385,belting,0.098,7,,,
1386,belts,4.8431,5,,,
1387,bemoan,0.0196,6,,,
1388,bemused,0.0392,7,,,
1389,ben,0.6863,3,,,
1390,bench,9.2941,5,,,
1391,benches,0.5882,7,,,
1392,bend,11.2745,4,,,
1393,bended,0.2353,6,,,
1394,bending,2.3137,7,,,
1395,bends,1.5098,5,,,
1396,beneath,10.1569,7,,,
1397,benign,1.1176,6,,,
1398,bent,6.2157,4,,,
1399,benzene,0.2941,7,,,
1400,bequeath,0.8431,8,,,
1401,bequeathed,0.1765,10,,,
1402,bequeaths,0.0196,9,,,
1403,bequest,0.1765,7,,,
1404,bequests,0.0196,8,,,
1405,berate,0.2157,6,,,
1406,bereaved,0.451,8,,,
1407,bereft,0.2745,6,,,
1408,beret,0.5294,5,,,
1409,berets,0.1373,6,,,
1410,berg,0.098,4,,,
1411,bergs,0.0196,5,,,
1412,berk,0.1373,4,,,
1413,berries,2.9019999999999997,7,,,
1414,berry,1.0392,5,,,
1415,berserk,1.3333,7,,,
1416,berth,0.7451,5,,,
1417,berthed,0.0392,7,,,
1418,berthing,0.0588,8,,,
1419,berths,0.1373,6,,,
1420,beseech,1.5098,7,,,
1421,beseeching,0.0392,10,,,
1422,beset,0.2745,5,,,
1423,beside,14.0784,6,,,
1424,besides,22.7843,7,,,
1425,besiege,0.2745,7,,,
1426,besieged,0.2353,8,,,
1427,besmirch,0.2941,8,,,
1428,besmirched,0.0392,10,,,
1429,bespeak,0.1176,7,,,
1430,bespeaks,0.0392,8,,,
1431,bespoke,0.0392,7,,,
1432,best,385.4706,4,,,
1433,bested,0.4706,6,,,
1434,bestial,0.1373,7,,,
1435,bestow,1.0588,6,,,
1436,bestowed,0.902,8,,,
1437,bestows,0.0784,7,,,
1438,bestrides,0.0392,9,,,
1439,bests,0.098,5,,,
1440,bet,159.3529,3,,,
1441,beta,1.0392,4,,,
1442,betake,0.0196,6,,,
1443,betch,0.0196,5,,,
1444,betel,0.0196,5,,,
1445,betide,0.1765,6,,,
1446,betimes,0.0196,7,,,
1447,betray,8.9804,6,,,
1448,betrayed,11.0196,8,,,
1449,betrays,0.7451,7,,,
1450,betrothed,1.0,9,,,
1451,bets,10.2157,4,,,
1452,better,733.8431,6,,,
1453,bettered,0.0588,8,,,
1454,betters,0.3922,7,,,
1455,betting,8.0196,7,,,
1456,between,165.3137,7,,,
1457,betwixt,0.2353,7,,,
1458,bevy,0.1961,4,,,
1459,beware,2.0392,6,,,
1460,bewitch,0.1176,7,,,
1461,bewitched,0.7059,9,,,
1462,beyond,38.8627,6,,,
1463,bezique,0.0392,7,,,
1464,bias,1.5882,4,,,
1465,bib,0.4706,3,,,
1466,bible,2.0392,5,,,
1467,bibles,0.2549,6,,,
1468,bibs,0.2549,4,,,
1469,bicarb,0.4314,6,,,
1470,biceps,0.902,6,,,
1471,bicker,0.3922,6,,,
1472,bickered,0.0196,8,,,
1473,bid,12.1373,3,,,
1474,bidden,0.0784,6,,,
1475,bidder,1.7255,6,,,
1476,bidders,0.1176,7,,,
1477,bidding,4.3922,7,,,
1478,bide,0.3333,4,,,
1479,bidet,0.2941,5,,,
1480,bidets,0.0392,6,,,
1481,bids,1.5294,4,,,
1482,bier,0.0196,4,,,
1483,biff,0.1569,4,,,
1484,big,577.4706,3,,,
1485,biger,0.0196,5,,,
1486,bigger,51.3333,6,,,
1487,biggest,39.2549,7,,,
1488,bight,0.0588,5,,,
1489,bigness,0.1176,7,,,
1490,bigot,0.5882,5,,,
1491,bigots,0.1961,6,,,
1492,bigwig,0.1961,6,,,
1493,bigwigs,0.1765,7,,,
1494,bijou,0.0196,5,,,
1495,bike,25.451,4,,,
1496,biked,0.0588,5,,,
1497,bikes,2.7451,5,,,
1498,biking,0.5489999999999999,6,,,
1499,bile,0.6471,4,,,
1500,bilge,0.8431,5,,,
1501,bilious,0.2745,7,,,
1502,bilk,0.098,4,,,
1503,bilked,0.1373,6,,,
1504,bilks,0.0196,5,,,
1505,bill,34.9804,4,,,
1506,billboard,1.1961,9,,,
1507,billboards,0.7451,10,,,
1508,billed,0.6863,6,,,
1509,billet,0.3333,6,,,
1510,billets,0.0392,7,,,
1511,billfold,0.2353,8,,,
1512,billiard,0.8039,8,,,
1513,billiards,0.3922,9,,,
1514,billies,0.0196,7,,,
1515,billing,1.902,7,,,
1516,billion,11.0196,7,,,
1517,billions,3.4706,8,,,
1518,billionth,0.0784,9,,,
1519,billow,0.098,6,,,
1520,billowed,0.0196,8,,,
1521,billows,0.098,7,,,
1522,bills,20.6863,5,,,
1523,billy,0.6863,5,,,
1524,bimmy,0.0392,5,,,
1525,bimps,0.0392,5,,,
1526,bims,0.0196,4,,,
1527,bin,4.0784,3,,,
1528,bind,2.9216,4,,,
1529,binder,0.5098,6,,,
1530,binders,0.1765,7,,,
1531,binding,2.1176,7,,,
1532,bindings,0.1961,8,,,
1533,binds,0.7059,5,,,
1534,binge,0.8627,5,,,
1535,binges,0.0784,6,,,
1536,bingo,3.6667,5,,,
1537,bins,0.7451,4,,,
1538,biped,0.1765,5,,,
1539,bipeds,0.0784,6,,,
1540,biplane,0.0392,7,,,
1541,biplanes,0.0392,8,,,
1542,birch,0.3922,5,,,
1543,birches,0.0196,7,,,
1544,bird,39.3529,4,,,
1545,birdie,2.0196,6,,,
1546,birdies,0.4706,7,,,
1547,birds,23.0588,5,,,
1548,birdseed,0.3137,8,,,
1549,birth,26.3529,5,,,
1550,birthday,93.45100000000001,8,,,
1551,birthdays,2.5882,9,,,
1552,birthmark,1.5882,9,,,
1553,birthmarks,0.1176,10,,,
1554,birthplace,0.7647,10,,,
1555,birthrate,0.0196,9,,,
1556,birthright,0.6863,10,,,
1557,births,0.5686,6,,,
1558,biscuit,1.6863,7,,,
1559,biscuits,2.9412,8,,,
1560,bisect,0.0392,6,,,
1561,bisects,0.0392,7,,,
1562,bishop,3.9019999999999997,6,,,
1563,bishops,0.5098,7,,,
1564,bison,0.2745,5,,,
1565,bisque,0.3922,6,,,
1566,biss,0.0196,4,,,
1567,bistro,0.5686,6,,,
1568,bistros,0.0196,7,,,
1569,bit,231.2353,3,,,
1570,bitch,156.3333,5,,,
1571,bitched,0.2353,7,,,
1572,bitches,12.0196,7,,,
1573,bitching,1.6471,8,,,
1574,bitchman,0.0196,8,,,
1575,bitchy,1.0979999999999999,6,,,
1576,bite,35.8627,4,,,
1577,bites,5.3725,5,,,
1578,biting,4.7451,6,,,
1579,bits,9.8824,4,,,
1580,bitten,3.5882,6,,,
1581,bitter,10.450999999999999,6,,,
1582,bittern,0.0392,7,,,
1583,bitters,0.1961,7,,,
1584,bitty,1.4706,5,,,
1585,bivalves,0.0196,8,,,
1586,biy,0.0196,3,,,
1587,biz,1.6863,3,,,
1588,bizarre,6.9608,7,,,
1589,blab,0.5489999999999999,4,,,
1590,blabbed,0.2353,7,,,
1591,blabbing,0.7451,8,,,
1592,blabs,0.0588,5,,,
1593,black,128.0392,5,,,
1594,blackball,0.1176,9,,,
1595,blackballed,0.3137,11,,,
1596,blackbird,0.2157,9,,,
1597,blackbirds,0.1765,10,,,
1598,blackboard,1.1176,10,,,
1599,blackboards,0.098,11,,,
1600,blacked,2.1176,7,,,
1601,blacken,0.3725,7,,,
1602,blackened,0.2745,9,,,
1603,blackens,0.0392,8,,,
1604,blacker,0.5489999999999999,7,,,
1605,blackest,0.2941,8,,,
1606,blackguard,0.2941,10,,,
1607,blackguards,0.0196,11,,,
1608,blackhead,0.0588,9,,,
1609,blackheads,0.0784,10,,,
1610,blacking,0.4902,8,,,
1611,blackjack,2.9019999999999997,9,,,
1612,blackjacks,0.098,10,,,
1613,blacklist,0.4706,9,,,
1614,blackly,0.0588,7,,,
1615,blackmail,6.7255,9,,,
1616,blackmailed,1.902,11,,,
1617,blackness,0.8431,9,,,
1618,blackout,4.0,8,,,
1619,blackouts,1.4706,9,,,
1620,blacks,2.7647,6,,,
1621,blacksmith,2.0392,10,,,
1622,blacksmiths,0.1176,11,,,
1623,bladder,3.7647,7,,,
1624,bladders,0.1373,8,,,
1625,blade,9.1961,5,,,
1626,blades,2.9412,6,,,
1627,blah,11.2941,4,,,
1628,blame,56.5294,5,,,
1629,blamed,5.4706,6,,,
1630,blameless,0.4118,9,,,
1631,blames,2.0,6,,,
1632,blaming,6.7647,7,,,
1633,blanch,0.1176,6,,,
1634,blanched,0.098,8,,,
1635,blanching,0.0392,9,,,
1636,blancmange,0.0196,10,,,
1637,bland,0.6667,5,,,
1638,blander,0.0392,7,,,
1639,blandly,0.0196,7,,,
1640,blandness,0.098,9,,,
1641,blank,9.1176,5,,,
1642,blanket,12.6275,7,,,
1643,blankets,4.7843,8,,,
1644,blankly,0.0784,7,,,
1645,blankness,0.0196,9,,,
1646,blanks,2.6275,6,,,
1647,blare,0.3922,5,,,
1648,blared,0.0196,6,,,
1649,blares,1.0196,6,,,
1650,blaring,1.5098,7,,,
1651,blarney,0.1961,7,,,
1652,blaspheme,0.2549,9,,,
1653,blasphemed,0.0784,10,,,
1654,blasphemes,0.0588,10,,,
1655,blast,12.9608,5,,,
1656,blasted,3.8824,7,,,
1657,blasting,1.8627,8,,,
1658,blasts,0.902,6,,,
1659,blatant,1.0979999999999999,7,,,
1660,blather,0.2745,7,,,
1661,blaze,1.7255,5,,,
1662,blazed,0.3333,6,,,
1663,blazer,0.9412,6,,,
1664,blazers,0.3529,7,,,
1665,blazes,1.4706,6,,,
1666,blazing,1.6863,7,,,
1667,blazon,0.0196,6,,,
1668,blazoned,0.0196,8,,,
1669,bleach,2.1569,6,,,
1670,bleached,0.8431,8,,,
1671,bleachers,1.1373,9,,,
1672,bleaches,0.0392,8,,,
1673,bleaching,0.4314,9,,,
1674,bleak,1.0588,5,,,
1675,bleaker,0.0196,7,,,
1676,bleakest,0.0196,8,,,
1677,bleary,0.0392,6,,,
1678,bleat,0.098,5,,,
1679,bleating,0.1373,8,,,
1680,bleats,0.0784,6,,,
1681,bled,3.7059,4,,,
1682,bleed,9.6667,5,,,
1683,bleeder,1.1176,7,,,
1684,bleeders,0.1176,8,,,
1685,bleeding,28.6471,8,,,
1686,bleeds,1.4706,6,,,
1687,bleep,2.5294,5,,,
1688,bleeped,0.1373,7,,,
1689,bleeping,0.2549,8,,,
1690,bleeps,0.6275,6,,,
1691,blemish,0.5882,7,,,
1692,blemished,0.0196,9,,,
1693,blenched,0.0196,8,,,
1694,blend,4.1176,5,,,
1695,blended,0.6667,7,,,
1696,blender,1.6078,7,,,
1697,blenders,0.098,8,,,
1698,blending,0.451,8,,,
1699,blends,0.2157,6,,,
1700,bless,23.6667,5,,,
1701,blessed,9.2353,7,,,
1702,blesses,0.3529,7,,,
1703,blessing,9.4118,8,,,
1704,blessings,3.6078,9,,,
1705,blew,30.3922,4,,,
1706,blight,0.5489999999999999,6,,,
1707,blighted,0.1176,8,,,
1708,blighter,0.3333,8,,,
1709,blighters,0.2745,9,,,
1710,blighting,0.0196,9,,,
1711,blights,0.0588,7,,,
1712,blim,0.0196,4,,,
1713,blimey,0.098,6,,,
1714,blimp,0.8627,5,,,
1715,blimps,0.1765,6,,,
1716,blind,42.6275,5,,,
1717,blinded,3.3725,7,,,
1718,blinder,0.098,7,,,
1719,blindfold,1.6471,9,,,
1720,blindfolds,0.2745,10,,,
1721,blinding,1.3333,8,,,
1722,blindly,1.0784,7,,,
1723,blindness,1.2353,9,,,
1724,blinds,2.0392,6,,,
1725,blink,4.4902,5,,,
1726,blinked,1.1765,7,,,
1727,blinkers,0.2353,8,,,
1728,blinking,2.0980000000000003,8,,,
1729,blinks,0.5489999999999999,6,,,
1730,blip,0.8039,4,,,
1731,blips,0.098,5,,,
1732,bliss,2.3725,5,,,
1733,blissful,0.5294,8,,,
1734,blister,0.7647,7,,,
1735,blistered,0.2353,9,,,
