"word","pron","cgram","grapheme","gpmatch","freq","len","phlen","genre","nombre"
"!affidé!","!afide!","NOM","a.ff.i.d.é","a-a.ff-f.i-i.d-d.é-e",0.14,8,7,"m","s"
"!affinage!","!afinaZ!","NOM","a.ff.i.n.a.ge","a-a.ff-f.i-i.n-n.a-a.ge-Z",0.07,10,8,"m","s"
"!affinement!","!afin°m@!","NOM","a.ff.i.n.e.m.ent","a-a.ff-f.i-i.n-n.e-°.m-m.ent-@",0.2,12,9,"m","s"
"!affleurement!","!afl9R°m@!","NOM","a.ff.l.eu.r.e.m.ent","a-a.ff-f.l-l.eu-9.r-R.e-°.m-m.ent-@",0.47,14,10,"m","s"
"!affluent!","!afly@!","NOM","a.ff.l.u.ent","a-a.ff-f.l-l.u-y.ent-@",0.54,10,7,"m","s"
"!afflux!","!afly!","NOM","a.ff.l.u.x","a-a.ff-f.l-l.u-y.x-#",2.3,8,6,"m",""
"!affolement!","!afOl°m@!","NOM","a.ff.o.l.e.m.ent","a-a.ff-f.o-O.l-l.e-°.m-m.ent-@",5.34,12,9,"m","s"
"!affouage!","!afwaZ!","NOM","a.ff.ou.a.ge","a-a.ff-f.ou-w.a-a.ge-Z",0.07,10,7,"m","s"
"!affouillement!","!afuj°m@!","NOM","a.ff.ou.ill.e.m.ent","a-a.ff-f.ou-u.ill-j.e-°.m-m.ent-@",0.07,15,9,"m","s"
"!affranchi!","!afR@Si!","NOM","a.ff.r.an.ch.i","a-a.ff-f.r-R.an-@.ch-S.i-i",0.61,11,8,"m","s"
"!affranchissement!","!afR@Sism@!","NOM","a.ff.r.an.ch.i.ss.e.m.ent","a-a.ff-f.r-R.an-@.ch-S.i-i.ss-s.e-#.m-m.ent-@",0.47,18,11,"m","s"
"!affreux!","!afR2!","NOM","a.ff.r.eu.x","a-a.ff-f.r-R.eu-2.x-#",3.78,9,6,"m",""
"!affront!","!afR&!","NOM","a.ff.r.on.t","a-a.ff-f.r-R.on-&.t-#",2.77,9,6,"m","s"
"!affrontement!","!afR&t°m@!","NOM","a.ff.r.on.t.e.m.ent","a-a.ff-f.r-R.on-&.t-t.e-°.m-m.ent-@",2.43,14,10,"m","s"
"!affréteur!","!afRet9R!","NOM","a.ff.r.é.t.eu.r","a-a.ff-f.r-R.é-e.t-t.eu-9.r-R",0.07,11,9,"m","s"
"!affublement!","!afybl°m@!","NOM","a.ff.u.b.l.e.m.ent","a-a.ff-f.u-y.b-b.l-l.e-°.m-m.ent-@",0.14,13,10,"m","s"
"!affût!","!afy!","NOM","a.ff.û.t","a-a.ff-f.û-y.t-#",10.81,7,5,"m","s"
"!affûtage!","!afytaZ!","NOM","a.ff.û.t.a.ge","a-a.ff-f.û-y.t-t.a-a.ge-Z",0.14,10,8,"m","s"
"!affûteur!","!afyt9R!","NOM","a.ff.û.t.eu.r","a-a.ff-f.û-y.t-t.eu-9.r-R",0.07,10,8,"m","s"
"!afghan!","!afg@!","NOM","a.f.g.h.an","a-a.f-f.g-g.h-#.an-@",0.14,8,6,"m","s"
"!aficionado!","!afisjonado!","NOM","a.f.i.c.i.o.n.a.d.o","a-a.f-f.i-i.c-s.i-j.o-o.n-n.a-a.d-d.o-o",0.2,12,12,"m","s"
"!africain!","!afRik5!","NOM","a.f.r.i.c.ain","a-a.f-f.r-R.i-i.c-k.ain-5",1.42,10,8,"m","s"
"!aga!","!aga!","NOM","a.g.a","a-a.g-g.a-a",5.95,5,5,"m","s"
"!agacement!","!agas°m@!","NOM","a.g.a.c.e.m.ent","a-a.g-g.a-a.c-s.e-°.m-m.ent-@",7.3,11,9,"m","s"
"!agaceur!","!agas9R!","NOM","a.g.a.c.eu.r","a-a.g-g.a-a.c-s.eu-9.r-R",0.07,9,8,"m","s"
"!agami!","!agami!","NOM","a.g.a.m.i","a-a.g-g.a-a.m-m.i-i",0.07,7,7,"m","s"
"!agave!","!agav!","NOM","a.g.a.v.e","a-a.g-g.a-a.v-v.e-#",0.07,7,6,"m","s"
"!age!","!aZ!","NOM","a.ge","a-a.ge-Z",0.47,5,4,"m","s"
"!agencement!","!aZ@s°m@!","NOM","a.g.en.c.e.m.ent","a-a.g-Z.en-@.c-s.e-°.m-m.ent-@",1.69,12,9,"m","s"
"!agenda!","!aZ5da!","NOM","a.g.en.d.a","a-a.g-Z.en-5.d-d.a-a",5.41,8,7,"m","s"
"!agenouillement!","!aZnuj°m@!","NOM","a.g.e.n.ou.ill.e.m.ent","a-a.g-Z.e-#.n-n.ou-u.ill-j.e-°.m-m.ent-@",0.27,16,10,"m","s"
"!agent!","!aZ@!","NOM","a.g.ent","a-a.g-Z.ent-@",22.5,7,5,"m","s"
"!aggiornamento!","!aZjORnamEnto!","NOM","a.g.g.i.o.r.n.a.m.e.n.t.o","a-a.g-Z.g-#.i-j.o-O.r-R.n-n.a-a.m-m.e-E.n-n.t-t.o-o",0.07,15,14,"m","s"
"!agglo!","!aglo!","NOM","a.gg.l.o","a-a.gg-g.l-l.o-o",0.07,7,6,"m","s"
"!agglomérat!","!aglomeRa!","NOM","a.gg.l.o.m.é.r.a.t","a-a.gg-g.l-l.o-o.m-m.é-e.r-R.a-a.t-#",0.47,12,10,"m","s"
"!aggloméré!","!aglomeRe!","NOM","a.gg.l.o.m.é.r.é","a-a.gg-g.l-l.o-o.m-m.é-e.r-R.é-e",0.27,11,10,"m","s"
"!agglutinement!","!aglytin°m@!","NOM","a.gg.l.u.t.i.n.e.m.ent","a-a.gg-g.l-l.u-y.t-t.i-i.n-n.e-°.m-m.ent-@",0.07,15,12,"m","s"
"!agglutinogène!","!aglytinoZEn!","NOM","a.gg.l.u.t.i.n.o.g.è.n.e","a-a.gg-g.l-l.u-y.t-t.i-i.n-n.o-o.g-Z.è-E.n-n.e-#",0.07,15,13,"m","s"
"!agioteur!","!aZjot9R!","NOM","a.g.i.o.t.eu.r","a-a.g-Z.i-j.o-o.t-t.eu-9.r-R",0.07,10,9,"m","s"
"!agissement!","!aZis°m@!","NOM","a.g.i.ss.e.m.ent","a-a.g-Z.i-i.ss-s.e-°.m-m.ent-@",0.14,12,9,"m","s"
"!agitateur!","!aZitat9R!","NOM","a.g.i.t.a.t.eu.r","a-a.g-Z.i-i.t-t.a-a.t-t.eu-9.r-R",0.68,11,10,"m","s"
"!agité!","!aZite!","NOM","a.g.i.t.é","a-a.g-Z.i-i.t-t.é-e",0.88,7,7,"m","s"
"!agnat!","!aNa!","NOM","a.gn.a.t","a-a.gn-N.a-a.t-#",0.07,7,5,"m","s"
"!agneau!","!aNo!","NOM","a.gn.eau","a-a.gn-N.eau-o",5.95,8,5,"m","s"
"!agnelage!","!aN2laZ!","NOM","a.gn.e.l.a.ge","a-a.gn-N.e-2.l-l.a-a.ge-Z",0.07,10,8,"m","s"
"!agnelet!","!aN2lE!","NOM","a.gn.e.l.et","a-a.gn-N.e-2.l-l.et-E",0.07,9,7,"m","s"
"!agonisant!","!agoniz@!","NOM","a.g.o.n.i.s.ant","a-a.g-g.o-o.n-n.i-i.s-z.ant-@",1.62,11,9,"m","s"
"!agouti!","!aguti!","NOM","a.g.ou.t.i","a-a.g-g.ou-u.t-t.i-i",0.34,8,7,"m","s"
"!agoyate!","!agojat!","NOM","a.g.o.y.a.t.e","a-a.g-g.o-o.y-j.a-a.t-t.e-#",0.27,9,8,"m","s"
"!agrainage!","!agREnaZ!","NOM","a.g.r.ai.n.a.ge","a-a.g-g.r-R.ai-E.n-n.a-a.ge-Z",0.07,11,9,"m","s"
"!agrandissement!","!agR@dis°m@!","NOM","a.g.r.an.d.i.ss.e.m.ent","a-a.g-g.r-R.an-@.d-d.i-i.ss-s.e-°.m-m.ent-@",1.28,16,12,"m","s"
"!agrandisseur!","!agR@dis9R!","NOM","a.g.r.an.d.i.ss.eu.r","a-a.g-g.r-R.an-@.d-d.i-i.ss-s.eu-9.r-R",0.2,14,11,"m","s"
"!agresseur!","!agREs9R!","NOM","a.g.r.e.ss.eu.r","a-a.g-g.r-R.e-E.ss-s.eu-9.r-R",2.43,11,9,"m","s"
"!agriculteur!","!agRikylt9R!","NOM","a.g.r.i.c.u.l.t.eu.r","a-a.g-g.r-R.i-i.c-k.u-y.l-l.t-t.eu-9.r-R",0.54,13,12,"m","s"
"!agrippement!","!agRip°m@!","NOM","a.g.r.i.pp.e.m.ent","a-a.g-g.r-R.i-i.pp-p.e-°.m-m.ent-@",0.07,13,10,"m","s"
"!agrume!","!agRym!","NOM","a.g.r.u.m.e","a-a.g-g.r-R.u-y.m-m.e-#",0.07,8,7,"m","s"
"!agrès!","!agRE!","NOM","a.g.r.è.s","a-a.g-g.r-R.è-E.s-#",1.01,7,6,"m",""
"!agréable!","!agReabl!","NOM","a.g.r.é.a.b.l.e","a-a.g-g.r-R.é-e.a-a.b-b.l-l.e-#",1.55,10,9,"m","s"
"!agrégat!","!agRega!","NOM","a.g.r.é.g.a.t","a-a.g-g.r-R.é-e.g-g.a-a.t-#",0.47,9,8,"m","s"
"!agrégatif!","!agRegatif!","NOM","a.g.r.é.g.a.t.i.f","a-a.g-g.r-R.é-e.g-g.a-a.t-t.i-i.f-f",0.41,11,11,"m","s"
"!agrégé!","!agReZe!","NOM","a.g.r.é.g.é","a-a.g-g.r-R.é-e.g-Z.é-e",0.47,8,8,"m","s"
"!agrément!","!agRem@!","NOM","a.g.r.é.m.ent","a-a.g-g.r-R.é-e.m-m.ent-@",6.01,10,8,"m","s"
"!agréé!","!agRee!","NOM","a.g.r.é.é","a-a.g-g.r-R.é-e.é-e",0.07,7,7,"m","s"
"!ahan!","!a@!","NOM","a.h.an","a-a.h-#.an-@",0.34,6,4,"m","s"
"!ahanement!","!aan°m@!","NOM","a.h.a.n.e.m.ent","a-a.h-#.a-a.n-n.e-°.m-m.ent-@",0.07,11,8,"m","s"
"!ahuri!","!ayRi!","NOM","a.h.u.r.i","a-a.h-#.u-y.r-R.i-i",1.76,7,6,"m","s"
"!ahurissement!","!ayRis°m@!","NOM","a.h.u.r.i.ss.e.m.ent","a-a.h-#.u-y.r-R.i-i.ss-s.e-°.m-m.ent-@",1.76,14,10,"m","s"
"!aiglefin!","!Egl°f5!","NOM","ai.g.l.e.f.in","ai-E.g-g.l-l.e-°.f-f.in-5",0.07,10,8,"m","s"
"!aiglon!","!Egl&!","NOM","ai.g.l.on","ai-E.g-g.l-l.on-&",0.68,8,6,"m","s"
"!aigre!","!EgR!","NOM","ai.g.r.e","ai-E.g-g.r-R.e-#",1.22,7,5,"m","s"
"!aigri!","!egRi!","NOM","ai.g.r.i","ai-e.g-g.r-R.i-i",0.2,7,6,"m","s"
"!aigu!","!egy!","NOM","ai.g.u","ai-e.g-g.u-y",2.5,6,5,"m","s"
"!aiguail!","!Egaj!","NOM","ai.gu.a.il","ai-E.gu-g.a-a.il-j",0.27,9,6,"m","s"
"!aiguillage!","!egyijaZ!","NOM","ai.gu.ill.a.ge","ai-e.gu-gy.ill-ij.a-a.ge-Z",1.42,12,9,"m","s"
"!aiguilleur!","!egyij9R!","NOM","ai.gu.ill.eu.r","ai-e.gu-gy.ill-ij.eu-9.r-R",0.34,12,9,"m","s"
"!aiguillon!","!egyij&!","NOM","ai.gu.ill.on","ai-e.gu-gy.ill-ij.on-&",2.09,11,8,"m","s"
"!aiguisoir!","!egizwaR!","NOM","ai.gu.i.s.oi.r","ai-e.gu-g.i-i.s-z.oi-wa.r-R",0.07,11,9,"m","s"
"!ail!","!aj!","NOM","a.il","a-a.il-j",7.97,5,4,"m","s"
"!aileron!","!El°R&!","NOM","ai.l.e.r.on","ai-E.l-l.e-°.r-R.on-&",0.41,9,7,"m","s"
"!ailier!","!elje!","NOM","ai.l.i.er","ai-e.l-l.i-j.er-e",1.22,8,6,"m","s"
"!aimant!","!Em@!","NOM","ai.m.ant","ai-E.m-m.ant-@",2.7,8,5,"m","s"
"!air!","!ER!","NOM","ai.r","ai-E.r-R",661.01,5,4,"m","s"
"!airain!","!ER5!","NOM","ai.r.ain","ai-E.r-R.ain-5",1.69,8,5,"m","s"
"!ais!","!e!","NOM","ai.s","ai-e.s-#",0.47,5,3,"m",""
"!aixois!","!Ekswa!","NOM","ai.x.oi.s","ai-E.x-ks.oi-wa.s-#",0.14,8,7,"m",""
"!ajax!","!aZaks!","NOM","a.j.a.x","a-a.j-Z.a-a.x-ks",0.07,6,7,"m","s"
"!ajonc!","!aZ&!","NOM","a.j.on.c","a-a.j-Z.on-&.c-#",0.2,7,5,"m","s"
"!ajournement!","!aZuRn°m@!","NOM","a.j.ou.r.n.e.m.ent","a-a.j-Z.ou-u.r-R.n-n.e-°.m-m.ent-@",0.07,13,10,"m","s"
"!ajout!","!aZu!","NOM","a.j.ou.t","a-a.j-Z.ou-u.t-#",0.2,7,5,"m","s"
"!ajouté!","!aZute!","NOM","a.j.ou.t.é","a-a.j-Z.ou-u.t-t.é-e",0.2,8,7,"m","s"
"!ajustage!","!aZystaZ!","NOM","a.j.u.s.t.a.ge","a-a.j-Z.u-y.s-s.t-t.a-a.ge-Z",0.14,10,9,"m","s"
"!ajustement!","!aZyst°m@!","NOM","a.j.u.s.t.e.m.ent","a-a.j-Z.u-y.s-s.t-t.e-°.m-m.ent-@",0.61,12,10,"m","s"
"!ajusteur!","!aZyst9R!","NOM","a.j.u.s.t.eu.r","a-a.j-Z.u-y.s-s.t-t.eu-9.r-R",0.54,10,9,"m","s"
"!akvavit!","!akvavit!","NOM","a.k.v.a.v.i.t","a-a.k-k.v-v.a-a.v-v.i-i.t-t",0.2,9,9,"m","s"
"!alambic!","!al@bik!","NOM","a.l.am.b.i.c","a-a.l-l.am-@.b-b.i-i.c-k",1.08,9,8,"m","s"
"!alanguissement!","!al@gis°m@!","NOM","a.l.an.gu.i.ss.e.m.ent","a-a.l-l.an-@.gu-g.i-i.ss-s.e-°.m-m.ent-@",0.34,16,11,"m","s"
"!alarmisme!","!alaRmizm!","NOM","a.l.a.r.m.i.s.m.e","a-a.l-l.a-a.r-R.m-m.i-i.s-z.m-m.e-#",0.07,11,10,"m","s"
"!albanais!","!albanE!","NOM","a.l.b.a.n.ai.s","a-a.l-l.b-b.a-a.n-n.ai-E.s-#",0.95,10,8,"m",""
"!albatros!","!albatRos!","NOM","a.l.b.a.t.r.o.s","a-a.l-l.b-b.a-a.t-t.r-R.o-o.s-s",1.15,10,10,"m",""
"!albigeois!","!albiZwa!","NOM","a.l.b.i.ge.oi.s","a-a.l-l.b-b.i-i.ge-Z.oi-wa.s-#",0.14,11,9,"m",""
"!albugo!","!albygo!","NOM","a.l.b.u.g.o","a-a.l-l.b-b.u-y.g-g.o-o",0.07,8,8,"m","s"
"!album!","!albOm!","NOM","a.l.b.u.m","a-a.l-l.b-b.u-O.m-m",13.31,7,7,"m","s"
"!albâtre!","!albatR!","NOM","a.l.b.â.t.r.e","a-a.l-l.b-b.â-a.t-t.r-R.e-#",2.97,9,8,"m","s"
"!albène!","!albEn!","NOM","a.l.b.è.n.e","a-a.l-l.b-b.è-E.n-n.e-#",0.07,8,7,"m","s"
"!alcade!","!alkad!","NOM","a.l.c.a.d.e","a-a.l-l.c-k.a-a.d-d.e-#",0.2,8,7,"m","s"
"!alcali!","!alkali!","NOM","a.l.c.a.l.i","a-a.l-l.c-k.a-a.l-l.i-i",0.27,8,8,"m","s"
"!alcatraz!","!alkatRaz!","NOM","a.l.c.a.t.r.a.z","a-a.l-l.c-k.a-a.t-t.r-R.a-a.z-z",0.2,10,10,"m",""
"!alcazar!","!alkazaR!","NOM","a.l.c.a.z.a.r","a-a.l-l.c-k.a-a.z-z.a-a.r-R",1.69,9,9,"m","s"
"!alcool!","!alkOl!","NOM","a.l.c.oo.l","a-a.l-l.c-k.oo-O.l-l",39.73,8,7,"m","s"
"!alcoolisme!","!alkolizm!","NOM","a.l.c.oo.l.i.s.m.e","a-a.l-l.c-k.oo-o.l-l.i-i.s-z.m-m.e-#",0.95,12,10,"m","s"
"!alcoomètre!","!alkomEtR!","NOM","a.l.c.oo.m.è.t.r.e","a-a.l-l.c-k.oo-o.m-m.è-E.t-t.r-R.e-#",0.07,12,10,"m","s"
"!alcootest!","!alkotEst!","NOM","a.l.c.oo.t.e.s.t","a-a.l-l.c-k.oo-o.t-t.e-E.s-s.t-t",0.2,11,10,"m","s"
"!alcoran!","!alkoR@!","NOM","a.l.c.o.r.an","a-a.l-l.c-k.o-o.r-R.an-@",0.07,9,8,"m","s"
"!alcyon!","!alsj&!","NOM","a.l.c.y.on","a-a.l-l.c-s.y-j.on-&",0.61,8,7,"m","s"
"!aldéhyde!","!aldeid!","NOM","a.l.d.é.h.y.d.e","a-a.l-l.d-d.é-e.h-#.y-i.d-d.e-#",0.07,10,8,"m","s"
"!aleph!","!alEf!","NOM","a.l.e.ph","a-a.l-l.e-E.ph-f",0.41,7,6,"m",""
"!alevin!","!al°v5!","NOM","a.l.e.v.in","a-a.l-l.e-°.v-v.in-5",0.07,8,7,"m","s"
"!alexandra!","!alEks@dRa!","NOM","a.l.e.x.an.d.r.a","a-a.l-l.e-E.x-ks.an-@.d-d.r-R.a-a",0.47,11,11,"m","s"
"!alexandrin!","!alEks@dR5!","NOM","a.l.e.x.an.d.r.in","a-a.l-l.e-E.x-ks.an-@.d-d.r-R.in-5",0.41,12,11,"m","s"
"!alezan!","!al°z@!","NOM","a.l.e.z.an","a-a.l-l.e-°.z-z.an-@",1.01,8,7,"m","s"
"!alfa!","!alfa!","NOM","a.l.f.a","a-a.l-l.f-f.a-a",0.88,6,6,"m","s"
"!algonquin!","!alg&k5!","NOM","a.l.g.on.qu.in","a-a.l-l.g-g.on-&.qu-k.in-5",0.47,11,8,"m","s"
"!algérien!","!alZeRj5!","NOM","a.l.g.é.r.i.en","a-a.l-l.g-Z.é-e.r-R.i-j.en-5",2.5,10,9,"m","s"
"!alibi!","!alibi!","NOM","a.l.i.b.i","a-a.l-l.i-i.b-b.i-i",5.47,7,7,"m","s"
"!alignement!","!aliN°m@!","NOM","a.l.i.gn.e.m.ent","a-a.l-l.i-i.gn-N.e-°.m-m.ent-@",4.12,12,9,"m","s"
"!aligoté!","!aligote!","NOM","a.l.i.g.o.t.é","a-a.l-l.i-i.g-g.o-o.t-t.é-e",0.2,9,9,"m","s"
"!aliment!","!alim@!","NOM","a.l.i.m.ent","a-a.l-l.i-i.m-m.ent-@",1.76,9,7,"m","s"
"!alinéa!","!alinea!","NOM","a.l.i.n.é.a","a-a.l-l.i-i.n-n.é-e.a-a",0.47,8,8,"m","s"
"!alisier!","!alizje!","NOM","a.l.i.s.i.er","a-a.l-l.i-i.s-z.i-j.er-e",0.07,9,8,"m","s"
"!alizé!","!alize!","NOM","a.l.i.z.é","a-a.l-l.i-i.z-z.é-e",0.41,7,7,"m","s"
"!aliéné!","!aljene!","NOM","a.l.i.é.n.é","a-a.l-l.i-j.é-e.n-n.é-e",0.14,8,8,"m","s"
"!allaitement!","!alEt°m@!","NOM","a.ll.ai.t.e.m.ent","a-a.ll-l.ai-E.t-t.e-°.m-m.ent-@",0.14,13,9,"m","s"
"!allant!","!al@!","NOM","a.ll.ant","a-a.ll-l.ant-@",3.04,8,5,"m","s"
"!allegro!","!alEgRo!","NOM","a.ll.e.g.r.o","a-a.ll-l.e-E.g-g.r-R.o-o",0.27,9,8,"m","s"
"!allemand!","!al°m@!","NOM","a.ll.e.m.an.d","a-a.ll-l.e-°.m-m.an-@.d-#",26.89,10,7,"m","s"
"!aller!","!ale!","NOM","a.ll.er","a-a.ll-l.er-e",8.04,7,5,"m","s"
"!alliage!","!aljaZ!","NOM","a.ll.i.a.ge","a-a.ll-l.i-j.a-a.ge-Z",0.95,9,7,"m","s"
"!alligator!","!aligatOR!","NOM","a.ll.i.g.a.t.o.r","a-a.ll-l.i-i.g-g.a-a.t-t.o-O.r-R",0.2,11,10,"m","s"
"!allié!","!alje!","NOM","a.ll.i.é","a-a.ll-l.i-j.é-e",4.05,7,6,"m","s"
"!allobarbital!","!alobaRbital!","NOM","a.ll.o.b.a.r.b.i.t.a.l","a-a.ll-l.o-o.b-b.a-a.r-R.b-b.i-i.t-t.a-a.l-l",0.07,14,13,"m",""
"!allongement!","!al&Z°m@!","NOM","a.ll.on.g.e.m.ent","a-a.ll-l.on-&.g-Z.e-°.m-m.ent-@",0.68,13,9,"m","s"
"!allumage!","!alymaZ!","NOM","a.ll.u.m.a.ge","a-a.ll-l.u-y.m-m.a-a.ge-Z",1.35,10,8,"m","s"
"!allumeur!","!alym9R!","NOM","a.ll.u.m.eu.r","a-a.ll-l.u-y.m-m.eu-9.r-R",0.14,10,8,"m","s"
"!allumoir!","!alymwaR!","NOM","a.ll.u.m.oi.r","a-a.ll-l.u-y.m-m.oi-wa.r-R",0.07,10,9,"m","s"
"!allumé!","!alyme!","NOM","a.ll.u.m.é","a-a.ll-l.u-y.m-m.é-e",0.61,8,7,"m","s"
"!allègement!","!alEZ°m@!","NOM","a.ll.è.g.e.m.ent","a-a.ll-l.è-E.g-Z.e-°.m-m.ent-@",0.2,12,9,"m","s"
"!allégement!","!alEZ°m@!","NOM","a.ll.é.g.e.m.ent","a-a.ll-l.é-E.g-Z.e-°.m-m.ent-@",0.47,12,9,"m","s"
"!alléluia!","!aleluja!","NOM","a.ll.é.l.u.i.a","a-a.ll-l.é-e.l-l.u-u.i-j.a-a",0.2,10,9,"m","s"
"!almanach!","!almanak!","NOM","a.l.m.a.n.a.ch","a-a.l-l.m-m.a-a.n-n.a-a.ch-k",1.22,10,9,"m","s"
"!aloi!","!alwa!","NOM","a.l.oi","a-a.l-l.oi-wa",1.89,6,6,"m","s"
"!alourdissement!","!aluRdis°m@!","NOM","a.l.ou.r.d.i.ss.e.m.ent","a-a.l-l.ou-u.r-R.d-d.i-i.ss-s.e-°.m-m.ent-@",0.14,16,12,"m","s"
"!aloyau!","!alwajo!","NOM","a.l.oy.au","a-a.l-l.oy-waj.au-o",0.27,8,8,"m","s"
"!aloès!","!aloEs!","NOM","a.l.o.è.s","a-a.l-l.o-o.è-E.s-s",1.15,7,7,"m",""
"!alpaga!","!alpaga!","NOM","a.l.p.a.g.a","a-a.l-l.p-p.a-a.g-g.a-a",1.28,8,8,"m","s"
"!alpage!","!alpaZ!","NOM","a.l.p.a.ge","a-a.l-l.p-p.a-a.ge-Z",0.34,8,7,"m","s"
"!alpenstock!","!alp@stOk!","NOM","a.l.p.en.s.t.o.ck","a-a.l-l.p-p.en-@.s-s.t-t.o-O.ck-k",0.34,12,10,"m","s"
"!alpha!","!alfa!","NOM","a.l.ph.a","a-a.l-l.ph-f.a-a",0.61,7,6,"m",""
"!alphabet!","!alfabE!","NOM","a.l.ph.a.b.et","a-a.l-l.ph-f.a-a.b-b.et-E",4.39,10,8,"m","s"
"!alpinisme!","!alpinizm!","NOM","a.l.p.i.n.i.s.m.e","a-a.l-l.p-p.i-i.n-n.i-i.s-z.m-m.e-#",0.61,11,10,"m","s"
"!alsacien!","!alzasj5!","NOM","a.l.s.a.c.i.en","a-a.l-l.s-z.a-a.c-s.i-j.en-5",1.69,10,9,"m","s"
"!altimètre!","!altimEtR!","NOM","a.l.t.i.m.è.t.r.e","a-a.l-l.t-t.i-i.m-m.è-E.t-t.r-R.e-#",0.14,11,10,"m","s"
"!altruisme!","!altRyizm!","NOM","a.l.t.r.ui.s.m.e","a-a.l-l.t-t.r-R.ui-yi.s-z.m-m.e-#",0.74,11,10,"m","s"
"!altuglas!","!altyglas!","NOM","a.l.t.u.g.l.a.s","a-a.l-l.t-t.u-y.g-g.l-l.a-a.s-s",0.07,10,10,"m",""
"!alu!","!aly!","NOM","a.l.u","a-a.l-l.u-y",0.95,5,5,"m",""
"!aluminium!","!alyminjOm!","NOM","a.l.u.m.i.n.i.u.m","a-a.l-l.u-y.m-m.i-i.n-n.i-j.u-O.m-m",4.32,11,11,"m","s"
"!alun!","!al5!","NOM","a.l.un","a-a.l-l.un-5",0.74,6,5,"m","s"
"!alvéole!","!alveOl!","NOM","a.l.v.é.o.l.e","a-a.l-l.v-v.é-e.o-O.l-l.e-#",1.62,9,8,"m","s"
"!alysse!","!alis!","NOM","a.l.y.ss.e","a-a.l-l.y-i.ss-s.e-#",0.27,8,6,"m","s"
"!aléa!","!alea!","NOM","a.l.é.a","a-a.l-l.é-e.a-a",0.2,6,6,"m","s"
"!amadou!","!amadu!","NOM","a.m.a.d.ou","a-a.m-m.a-a.d-d.ou-u",1.76,8,7,"m","s"
"!amaigrissement!","!amegRis°m@!","NOM","a.m.ai.g.r.i.ss.e.m.ent","a-a.m-m.ai-e.g-g.r-R.i-i.ss-s.e-°.m-m.ent-@",0.54,16,12,"m","s"
"!amalgame!","!amalgam!","NOM","a.m.a.l.g.a.m.e","a-a.m-m.a-a.l-l.g-g.a-a.m-m.e-#",1.82,10,9,"m","s"
"!aman!","!am@!","NOM","a.m.an","a-a.m-m.an-@",0.14,6,5,"m","s"
"!amandier!","!am@dje!","NOM","a.m.an.d.i.er","a-a.m-m.an-@.d-d.i-j.er-e",0.34,10,8,"m","s"
"!amant!","!am@!","NOM","a.m.ant","a-a.m-m.ant-@",46.76,7,5,"m","s"
"!amarrage!","!amaRaZ!","NOM","a.m.a.rr.a.ge","a-a.m-m.a-a.rr-R.a-a.ge-Z",0.54,10,8,"m","s"
"!amas!","!ama!","NOM","a.m.a.s","a-a.m-m.a-a.s-#",9.32,6,5,"m",""
"!amateurisme!","!amat9Rizm!","NOM","a.m.a.t.eu.r.i.s.m.e","a-a.m-m.a-a.t-t.eu-9.r-R.i-i.s-z.m-m.e-#",0.34,13,11,"m","s"
"!ambulancier!","!@byl@sje!","NOM","am.b.u.l.an.c.i.er","am-@.b-b.u-y.l-l.an-@.c-s.i-j.er-e",0.61,13,10,"m","s"
"!ambulant!","!@byl@!","NOM","am.b.u.l.ant","am-@.b-b.u-y.l-l.ant-@",0.34,10,7,"m","s"
"!amen!","!amEn!","NOM","a.m.e.n","a-a.m-m.e-E.n-n",1.22,6,6,"m",""
"!amendement!","!am@d°m@!","NOM","a.m.en.d.e.m.ent","a-a.m-m.en-@.d-d.e-°.m-m.ent-@",0.14,12,9,"m","s"
"!amenuisement!","!am2nyiz°m@!","NOM","a.m.e.n.ui.s.e.m.ent","a-a.m-m.e-2.n-n.ui-yi.s-z.e-°.m-m.ent-@",0.14,14,12,"m","s"
"!amer!","!amER!","NOM","a.m.e.r","a-a.m-m.e-E.r-R",0.95,6,6,"m","s"
"!ameublement!","!am9bl°m@!","NOM","a.m.eu.b.l.e.m.ent","a-a.m-m.eu-9.b-b.l-l.e-°.m-m.ent-@",0.88,13,10,"m","s"
"!ami!","!ami!","NOM","a.m.i","a-a.m-m.i-i",140.14,5,5,"m","s"
"!amiante!","!amj@t!","NOM","a.m.i.an.t.e","a-a.m-m.i-j.an-@.t-t.e-#",0.54,9,7,"m","s"
"!amidon!","!amid&!","NOM","a.m.i.d.on","a-a.m-m.i-i.d-d.on-&",0.74,8,7,"m","s"
"!amigo!","!amigo!","NOM","a.m.i.g.o","a-a.m-m.i-i.g-g.o-o",0.95,7,7,"m","s"
"!amincissant!","!am5sis@!","NOM","a.m.in.c.i.ss.ant","a-a.m-m.in-5.c-s.i-i.ss-s.ant-@",0.14,13,9,"m","s"
"!amincissement!","!am5sis°m@!","NOM","a.m.in.c.i.ss.e.m.ent","a-a.m-m.in-5.c-s.i-i.ss-s.e-°.m-m.ent-@",0.14,15,11,"m","s"
"!amiral!","!amiRal!","NOM","a.m.i.r.a.l","a-a.m-m.i-i.r-R.a-a.l-l",11.22,8,8,"m","s"
"!ammoniac!","!amonjak!","NOM","a.mm.o.n.i.a.c","a-a.mm-m.o-o.n-n.i-j.a-a.c-k",0.14,10,9,"m","s"
