idx,word,pron,freq,len,phlen,nsyl,nbhomogr,nhomoph
53963,moutardes,mutaRd,0.01,9,6,2,1,3
53964,moutards,mutaR,0.32,8,5,2,1,2
53965,moutier,mutje,0.14,7,5,2,1,1
53966,mouton,mut&,6.08,6,4,2,1,2
53967,moutonne,mutOn,0.01,8,5,2,1,2
53968,moutons,mut&,9.13,7,4,2,1,2
53969,mouture,mutyR,0.06,7,5,2,1,2
53970,mouvaient,muvE,0.1,9,4,2,1,3
53971,mouvais,muvE,0.11,7,4,2,1,3
53972,mouvait,muvE,0.1,7,4,2,1,3
53973,mouvance,muv@s,0.01,8,5,2,1,2
53974,mouvances,muv@s,0.01,9,5,2,1,2
53975,mouvant,muv@,0.42000000000000004,7,4,4,4,6
53976,mouvante,muv@t,0.55,8,5,2,1,2
53977,mouvantes,muv@t,0.04,9,5,2,1,2
53978,mouvants,muv@,0.81,8,4,2,1,3
53979,mouvement,muv°m@,29.26,9,6,3,1,2
53980,mouvements,muv°m@,11.07,10,6,3,1,2
53981,mouvementé,muv°m@te,0.26,10,8,8,4,16
53982,mouvementée,muv°m@te,0.84,11,8,8,4,16
53983,mouvementées,muv°m@te,0.19,12,8,8,4,16
53984,mouvementés,muv°m@te,0.13,11,8,8,4,16
53985,mouvoir,muvwaR,0.58,7,6,2,1,1
53986,moyen,mwaj5,94.83000000000001,5,5,4,4,8
53987,moyennant,mwajEn@,0.51,9,7,6,4,4
53988,moyenne,mwajEn,13.2,7,6,6,9,15
53989,moyennement,mwajEn°m@,0.42,11,9,4,1,1
53990,moyennes,mwajEn,1.04,8,6,4,4,10
53991,moyens,mwaj5,32.35,6,5,4,4,8
53992,moyenâgeuse,mwajEnaZ2z,0.01,11,10,4,1,2
53993,moyenâgeuses,mwajEnaZ2z,0.01,12,10,4,1,2
53994,moyenâgeux,mwajEnaZ2,0.06,10,9,4,1,1
53995,moyer,mwaje,0.1,5,5,2,1,1
53996,moyeu,mwaj2,0.01,5,5,2,1,2
53997,moyeux,mwaj2,0.11,6,5,2,1,2
53998,mozarabe,mozaRab,0.30000000000000004,8,7,6,4,4
53999,mozzarella,modzaREla,0.64,10,9,4,1,1
54000,mozzarelle,mOdzaREl,0.03,10,8,3,1,1
54001,moïse,moiz,0.05,5,4,2,1,1
54002,mua,mya,0.14,3,3,1,1,1
54003,muait,myE,0.02,5,3,1,1,7
54004,muchacho,mutSatSo,1.03,8,8,3,1,2
54005,muchachos,mutSatSo,0.54,9,8,3,1,2
54006,muchas,mutSas,0.52,6,6,2,1,1
54007,muche,myS,0.01,5,3,1,1,1
54008,mucilage,mysilaZ,0.01,8,7,3,1,1
54009,mucor,mykOR,0.01,5,5,2,1,1
54010,mucosité,mykozite,0.01,8,8,4,1,2
54011,mucosités,mykozite,0.05,9,8,4,1,2
54012,mucoviscidose,mykovisidoz,0.14,13,11,5,1,1
54013,mucus,mykys,0.38,5,5,2,1,1
54014,mudéjar,mydeZaR,0.1,7,7,3,2,3
54015,mue,my,0.42000000000000004,3,2,2,4,16
54016,muent,my,0.16,5,2,1,1,8
54017,muer,mye,0.65,4,3,1,1,5
54018,muera,myRa,0.02,5,4,2,1,2
54019,mues,my,0.03,4,2,2,4,16
54020,muesli,my2sli,0.06,6,6,2,1,1
54021,muet,myE,11.36,4,3,2,4,14
54022,muets,myE,3.1900000000000004,5,3,2,4,14
54023,muette,myEt,3.5700000000000003,6,4,2,4,8
54024,muettes,myEt,0.43,7,4,1,2,4
54025,muezzin,myEdzin,0.14,7,7,2,1,2
54026,muffin,m9fin,1.3,6,5,2,1,1
54027,muffins,m9finz,1.65,7,6,2,1,1
54028,mufle,myfl,1.6400000000000001,5,4,2,4,8
54029,muflerie,myfl°Ri,0.12,8,7,3,1,2
54030,mufles,myfl,0.14,6,4,1,2,4
54031,muflier,myflie,0.68,7,6,3,1,1
54032,muflée,myfle,0.01,6,5,2,1,1
54033,mufti,mufti,0.25,5,5,2,1,3
54034,muftis,mufti,0.01,6,5,2,1,3
54035,mugi,myZi,0.01,4,4,2,1,3
54036,mugir,myZiR,0.04,5,5,2,1,1
54037,mugissant,myZis@,0.11,9,6,6,4,6
54038,mugissante,myZis@t,0.1,10,7,3,1,2
54039,mugissement,myZis°m@,0.04,11,8,4,1,2
54040,mugissements,myZis°m@,0.04,12,8,4,1,2
54041,mugissent,myZis,0.01,9,5,2,1,1
54042,mugit,myZi,0.26,5,4,2,1,3
54043,muguet,mygE,0.38,6,4,2,1,2
54044,muguets,mygE,0.02,7,4,2,1,2
54045,mulard,mylaR,0.01,6,5,2,1,1
54046,mule,myl,7.29,4,3,1,1,2
54047,mules,myl,2.33,5,3,1,1,2
54048,mulet,mylE,3.19,5,4,2,1,2
54049,muleta,myl°ta,0.15,6,6,3,1,1
54050,muletier,myl°tje,0.1,8,7,6,4,6
54051,muletiers,myl°tje,0.32,9,7,3,1,3
54052,mulets,mylE,0.49,6,4,2,1,2
54053,mulettes,mylEt,0.01,8,5,2,1,1
54054,mullah,myla,0.05,6,4,2,1,1
54055,mulot,mylo,0.04,5,4,2,1,2
54056,mulots,mylo,0.01,6,4,2,1,2
54057,multi,mylti,2.37,5,5,2,1,1
54058,multicellulaire,myltisElylER,0.02,15,12,5,1,1
54059,multicolore,myltikolOR,0.19,11,10,4,1,2
54060,multicolores,myltikolOR,0.23,12,10,4,1,2
54061,multiconfessionnel,myltik&fEsjOnEl,0.01,18,15,6,1,1
54062,multicouche,myltikuS,0.01,11,8,3,1,1
54063,multiculturalisme,myltikyltyRalizm,0.01,17,16,6,1,1
54064,multiculturel,myltikyltyREl,0.03,13,13,5,1,2
54065,multiculturelle,myltikyltyREl,0.07,15,13,5,1,2
54066,multidimensionnel,myltidim@sjonEl,0.04,17,15,6,1,3
54067,multidimensionnelle,myltidim@sjonEl,0.06,19,15,6,1,3
54068,multidimensionnels,myltidim@sjonEl,0.01,18,15,6,1,3
54069,multidisciplinaire,myltidisiplinER,0.01,18,15,6,1,1
54070,multifamilial,myltifamiljal,0.01,13,13,5,1,1
54071,multifonction,myltif&ksj&,0.04,13,11,4,1,2
54072,multifonctionnel,myltif&ksjonEl,0.01,16,14,5,1,1
54073,multifonctions,myltif&ksj&,0.14,14,11,4,1,2
54074,multiforme,myltifORm,0.02,10,9,3,1,2
54075,multiformes,myltifORm,0.01,11,9,3,1,2
54076,multifréquences,myltifRek@s,0.01,15,11,4,1,1
54077,multimilliardaire,myltimiljaRdER,0.08,17,14,10,4,4
54078,multimillionnaire,myltimiljonER,0.16999999999999998,17,13,10,4,8
54079,multimillionnaires,myltimiljonER,0.05,18,13,10,4,8
54080,multimédia,myltimedja,0.08,10,10,4,1,1
54081,multinational,myltinasjonal,0.07,13,13,5,1,5
54082,multinationale,myltinasjonal,0.53,14,13,10,4,10
54083,multinationales,myltinasjonal,1.66,15,13,10,4,10
54084,multipartite,myltipaRtit,0.1,12,11,4,1,1
54085,multiple,myltipl,0.9099999999999999,8,7,4,4,8
54086,multiples,myltipl,5.88,9,7,4,4,8
54087,multiplex,myltiplEks,0.11,9,10,6,4,8
54088,multiplexe,myltiplEks,0.01,10,10,3,1,4
54089,multiplexer,myltiplEkse,0.01,11,11,4,1,2
54090,multiplexes,myltiplEks,0.03,11,10,3,1,4
54091,multiplexé,myltiplEkse,0.01,10,11,4,1,2
54092,multipliaient,myltiplijE,0.07,13,10,4,1,4
54093,multipliait,myltiplijE,0.07,11,10,4,1,4
54094,multipliant,myltiplij@,0.1,11,10,4,1,1
54095,multiplicateur,myltiplikat9R,0.04,14,13,5,1,1
54096,multiplication,myltiplikasj&,0.28,14,13,5,1,2
54097,multiplications,myltiplikasj&,0.26,15,13,5,1,2
54098,multiplicité,myltiplisite,0.17,12,12,5,1,2
54099,multiplicités,myltiplisite,0.01,13,12,5,1,2
54100,multiplie,myltipli,1.06,9,8,3,1,3
54101,multiplient,myltipli,1.29,11,8,3,1,3
54102,multiplier,myltiplije,1.39,10,10,4,1,10
54103,multiplierons,myltipliR&,0.02,13,10,4,1,2
54104,multiplieront,myltipliR&,0.04,13,10,4,1,2
54105,multiplies,myltipli,0.14,10,8,3,1,3
54106,multipliez,myltiplije,0.5,10,10,4,1,10
54107,multiplièrent,myltiplijER,0.01,13,11,4,1,1
54108,multiplié,myltiplije,0.76,9,10,8,4,20
54109,multipliée,myltiplije,0.27,10,10,4,2,10
54110,multipliées,myltiplije,0.34,11,10,8,4,20
54111,multipliés,myltiplije,0.26,10,10,8,4,20
54112,multipoints,myltipw5,0.01,11,8,3,1,1
54113,multiprise,myltipRiz,0.03,10,9,3,1,1
54114,multipropriété,myltipROpRiete,0.23,14,14,6,1,1
54115,multiracial,myltiRasjal,0.02,11,11,4,1,2
54116,multiraciale,myltiRasjal,0.1,12,11,4,1,2
54117,multiraciaux,myltiRasjo,0.02,12,10,4,1,1
54118,multirisque,myltiRisk,0.14,11,9,3,1,1
54119,multirécidiviste,myltiResidivist,0.05,16,15,6,1,1
54120,multitude,myltityd,1.31,9,8,3,1,2
54121,multitudes,myltityd,0.07,10,8,3,1,2
54122,multitâche,myltitaS,0.05,10,8,6,4,10
54123,multitâches,myltitaS,0.05,11,8,6,4,10
54124,mulâtre,mylatR,0.67,7,6,4,4,8
54125,mulâtres,mylatR,0.43000000000000005,8,6,4,4,8
54126,mulâtresse,mylatREs,0.01,10,8,3,1,2
54127,mulâtresses,mylatREs,0.14,11,8,3,1,2
54128,mungo,muGo,0.02,5,4,2,1,1
54129,muni,myni,1.14,4,4,2,2,8
54130,munichois,mynikwa,0.1,9,7,3,2,2
54131,municipal,mynisipal,6.25,9,9,4,1,3
54132,municipale,mynisipal,1.66,10,9,4,1,3
54133,municipales,mynisipal,0.54,11,9,4,1,3
54134,municipalité,mynisipalite,1.77,12,12,6,1,2
54135,municipalités,mynisipalite,0.03,13,12,6,1,2
54136,municipaux,mynisipo,1.47,10,8,4,1,1
54137,munie,myni,0.29,5,4,2,2,8
54138,munies,myni,0.14,6,4,2,1,8
54139,munificences,mynifis@s,0.14,12,9,4,1,2
54140,munir,myniR,0.24,5,5,2,1,1
54141,munis,myni,0.48,5,4,4,4,16
54142,munit,myni,0.01,5,4,2,1,8
54143,munition,mynisj&,0.28,8,7,3,1,2
54144,munitions,mynisj&,14.4,9,7,3,1,2
54145,munster,mynst9R,0.05,7,7,2,1,1
54146,muon,my&,0.01,4,3,1,1,1
54147,muqueuse,myk2z,0.13,8,5,4,4,10
54148,muqueuses,myk2z,0.21,9,5,4,6,10
54149,muqueux,myk2,0.15,7,4,2,1,1
54150,mur,myR,58.9,3,3,1,1,11
54151,mura,myRa,0.11,4,4,2,1,2
54152,murage,myRaZ,0.01,6,5,2,1,1
54153,muraille,myRaj,1.28,8,5,2,1,2
54154,murailles,myRaj,1.32,9,5,2,1,2
54155,mural,myRal,0.08,5,5,2,1,3
54156,murale,myRal,0.2,6,5,2,1,3
54157,murales,myRal,0.05,7,5,2,1,3
54158,muraux,myRo,0.02,6,4,2,1,1
54159,mure,myR,0.26,4,3,1,1,11
54160,murer,myRe,0.05,5,4,2,1,6
54161,mures,myR,0.01,5,3,1,1,11
54162,muret,myRE,0.28,5,4,2,1,4
54163,muriatique,myRjatik,0.01,10,8,3,1,1
54164,muridés,myRide,0.02,7,6,3,1,1
54165,murin,myR5,0.01,5,4,2,1,1
54166,murmura,myRmyRa,0.8,7,7,3,1,2
54167,murmurai,myRmyRE,0.12,8,7,3,1,4
54168,murmuraient,myRmyRE,0.35,11,7,3,1,4
54169,murmurais,myRmyRE,0.03,9,7,3,1,4
54170,murmurait,myRmyRE,0.55,9,7,3,1,4
54171,murmurant,myRmyR@,0.38,9,7,3,2,3
54172,murmurante,myRmyR@t,0.14,10,8,3,1,2
54173,murmure,myRmyR,3.91,7,6,4,4,10
54174,murmurent,myRmyR,0.58,9,6,2,1,5
54175,murmurer,myRmyRe,1.17,8,7,3,1,6
54176,murmurera,myRmyR°Ra,0.01,9,9,4,1,1
54177,murmurerait,myRmyR°RE,0.01,11,9,4,1,2
54178,murmureront,myRmyR°R&,0.01,11,9,4,1,1
54179,murmures,myRmyR,1.8900000000000001,8,6,4,4,10
54180,murmurez,myRmyRe,0.12,8,7,3,1,6
54181,murmurions,myRmyRj&,0.01,10,8,3,1,1
54182,murmurèrent,myRmyRER,0.1,11,8,3,1,1
54183,murmuré,myRmyRe,0.63,7,7,3,1,6
54184,murmurées,myRmyRe,0.01,9,7,3,1,6
54185,murs,myR,30.04,4,3,1,1,11
54186,murène,myREn,0.41,6,5,2,1,2
54187,murènes,myREn,0.14,7,5,2,1,2
54188,muré,myRe,0.38,4,4,2,1,6
54189,murée,myRe,0.56,5,4,2,1,6
54190,murés,myRe,0.02,5,4,2,1,6
54191,mus,my,0.22999999999999998,3,2,2,4,16
54192,musaraigne,myzaREN,0.05,10,7,3,1,2
54193,musaraignes,myzaREN,0.02,11,7,3,1,2
54194,musarder,myzaRde,0.03,8,7,3,1,2
54195,musc,mysk,0.28,4,4,1,1,1
54196,muscade,myskad,0.52,7,6,2,1,1
54197,muscadet,myskadE,0.3,8,7,3,1,1
54198,muscat,myska,0.36,6,5,2,1,2
54199,musclant,myskl@,0.01,8,6,2,1,1
54200,muscle,myskl,3.98,6,5,2,4,10
54201,musclent,myskl,0.01,8,5,1,1,5
54202,muscler,myskle,0.52,7,6,2,1,9
54203,muscles,myskl,11.78,7,5,2,4,10
54204,musclé,myskle,2.0,6,6,4,4,18
54205,musclée,myskle,0.23,7,6,4,4,18
54206,musclées,myskle,0.16,8,6,4,4,18
54207,musclés,myskle,0.98,7,6,4,4,18
54208,muscovite,myskOvit,0.01,9,8,3,1,1
54209,musculaire,myskylER,1.66,10,8,3,1,2
54210,musculaires,myskylER,0.9,11,8,3,1,2
54211,musculation,myskylasj&,0.48,11,10,4,1,1
54212,musculature,myskylatyR,0.36,11,10,4,1,1
54213,musculeux,myskyl2,0.03,9,7,3,1,1
54214,muse,myz,1.82,4,3,1,2,3
54215,museau,myzo,1.6,6,4,2,1,2
54216,museaux,myzo,0.26,7,4,2,1,2
54217,muselant,myz°l@,0.01,8,6,3,1,1
54218,museler,myz°le,0.19,7,6,3,1,5
54219,muselière,myz°ljER,0.62,9,8,3,1,2
54220,muselières,myz°ljER,0.12,10,8,3,1,2
54221,muselle,myzEl,0.01,7,5,2,1,1
54222,muselons,myz°l&,0.01,8,6,3,1,1
54223,muselé,myz°le,0.15,6,6,3,1,5
54224,muselée,myz°le,0.01,7,6,3,1,5
54225,muselés,myz°le,0.02,7,6,3,1,5
54226,muser,myze,0.1,5,4,2,1,5
54227,muses,myz,0.6,5,3,1,1,3
54228,musette,myzEt,0.75,7,5,2,1,2
54229,musettes,myzEt,0.02,8,5,2,1,2
54230,musical,myzikal,17.5,7,7,3,1,3
54231,musicale,myzikal,4.88,8,7,3,1,3
54232,musicalement,myzikal°m@,0.3,12,10,5,1,1
54233,musicales,myzikal,1.63,9,7,3,1,3
54234,musicalité,myzikalite,0.14,10,10,5,1,1
54235,musicaux,myziko,0.75,8,6,3,1,2
54236,musicien,myzisj5,7.85,8,7,6,4,8
54237,musicienne,myzisjEn,1.4500000000000002,10,8,6,4,8
54238,musiciennes,myzisjEn,0.43,11,8,3,2,4
54239,musiciens,myzisj5,7.909999999999999,9,7,6,4,8
54240,musicologie,myzikoloZi,0.03,11,10,5,1,1
54241,musicologique,myzikoloZik,0.02,13,11,5,1,1
54242,musicologue,myzikolOg,0.01,11,9,4,1,2
54243,musicothérapie,myzikoteRapi,0.01,14,12,6,1,1
54244,musique,myzik,169.14999999999998,7,5,4,4,8
54245,musiques,myzik,0.92,8,5,4,4,8
54246,muskogee,myskoZi,0.01,8,7,3,1,1
54247,musqué,myske,0.19,6,5,4,6,16
54248,musquée,myske,0.02,7,5,4,4,16
54249,musqués,myske,0.04,7,5,2,1,8
54250,must,m9st,3.98,4,4,1,1,1
54251,mustang,myst@g,0.32,7,6,2,1,2
54252,mustangs,myst@g,0.43,8,6,2,1,2
54253,musulman,myzylm@,3.77,8,7,6,4,8
54254,musulmane,myzylman,2.2800000000000002,9,8,6,4,8
54255,musulmanes,myzylman,0.56,10,8,6,4,8
54256,musulmans,myzylm@,5.47,9,7,6,4,8
54257,musée,myze,18.76,5,4,4,4,10
54258,musées,myze,2.28,6,4,4,4,10
54259,muséologie,myzeoloZi,0.01,10,9,5,1,1
54260,muséologique,myzeOlOZik,0.01,12,10,5,1,1
54261,muséologue,myzeOlOg,0.01,10,8,4,1,1
54262,muséum,myzeOm,0.24,6,6,3,1,1
54263,mutabilité,mytabilite,0.03,10,10,5,1,1
54264,mutable,mytabl,0.02,7,6,2,1,2
54265,mutables,mytabl,0.01,8,6,2,1,2
54266,mutagène,mytaZEn,0.02,8,7,3,1,1
54267,mutant,myt@,2.73,6,4,6,9,15
54268,mutante,myt@t,1.23,7,5,4,4,8
54269,mutantes,myt@t,0.13,8,5,4,4,8
54270,mutants,myt@,2.83,7,4,4,4,10
54271,mutation,mytasj&,4.67,8,7,3,1,2
54272,mutations,mytasj&,0.85,9,7,3,1,2
54273,mute,myt,0.24,4,3,1,1,2
54274,mutent,myt,0.08,6,3,1,1,2
54275,muter,myte,1.88,5,4,2,1,5
54276,mutera,myt°Ra,0.01,6,6,3,1,1
54277,muterai,myt°RE,0.34,7,6,3,1,1
54278,muteront,myt°R&,0.01,8,6,3,1,1
54279,mutila,mytila,0.01,6,6,3,1,1
54280,mutilais,mytilE,0.01,8,6,3,1,2
54281,mutilait,mytilE,0.02,8,6,3,1,2
54282,mutilant,mytil@,0.14,8,6,3,2,2
54283,mutilateur,mytilat9R,0.03,10,9,4,1,1
54284,mutilation,mytilasj&,1.13,10,9,4,1,2
54285,mutilations,mytilasj&,0.89,11,9,4,1,2
54286,mutile,mytil,0.17,6,5,2,1,2
54287,mutilent,mytil,0.08,8,5,2,1,2
54288,mutiler,mytile,0.67,7,6,3,1,11
54289,mutileraient,mytil°RE,0.01,12,8,4,1,1
54290,mutilé,mytile,2.3,6,6,9,9,33
54291,mutilée,mytile,0.63,7,6,6,4,22
54292,mutilées,mytile,0.08,8,6,6,4,22
54293,mutilés,mytile,1.43,7,6,9,9,33
54294,mutin,myt5,0.38,5,4,4,4,8
54295,mutina,mytina,0.03,6,6,3,1,1
54296,mutinaient,mytinE,0.03,10,6,3,1,1
54297,mutine,mytin,0.06,6,5,6,9,18
54298,mutinent,mytin,0.11,8,5,2,1,6
54299,mutiner,mytine,0.18,7,6,3,1,7
54300,mutinerie,mytin°Ri,2.97,9,8,4,1,2
54301,mutineries,mytin°Ri,0.16,10,8,4,1,2
54302,mutines,mytin,0.02,7,5,4,4,12
54303,mutinez,mytine,0.01,7,6,3,1,7
54304,mutins,myt5,0.63,6,4,4,4,8
54305,mutiné,mytine,0.41000000000000003,6,6,6,4,14
54306,mutinée,mytine,0.1,7,6,3,1,7
54307,mutinés,mytine,0.09,7,6,6,4,14
54308,mutique,mytik,0.01,7,5,2,1,1
54309,mutisme,mytizm,0.97,7,6,2,1,2
54310,mutualités,mytyalite,0.14,10,9,4,1,2
54311,mutuel,mytyEl,1.5,6,6,2,1,6
54312,mutuelle,mytyEl,3.11,8,6,4,4,12
54313,mutuellement,mytyEl°m@,3.4,12,9,4,1,1
54314,mutuelles,mytyEl,0.42000000000000004,9,6,4,4,12
54315,mutuels,mytyEl,0.41,7,6,2,1,6
54316,muté,myte,3.59,4,4,2,1,5
54317,mutée,myte,0.42,5,4,2,1,5
54318,mutées,myte,0.05,6,4,2,1,5
54319,mutés,myte,0.19,5,4,2,1,5
54320,mué,mye,0.32,3,3,1,1,5
54321,muée,mye,0.03,4,3,1,1,5
54322,mués,mye,0.02,4,3,1,1,5
54323,myasthénie,mjasteni,0.12,10,8,3,1,1
54324,mycologues,mikolOg,0.01,10,7,3,1,2
54325,mycose,mikoz,0.73,6,5,2,1,1
54326,mycène,misEn,0.04,6,5,2,1,1
54327,mycénien,misenj5,0.01,8,7,3,1,3
54328,mygale,migal,0.04,6,5,2,1,2
54329,mygales,migal,0.01,7,5,2,1,2
54330,mylord,milOR,0.97,6,5,2,1,3
54331,myocarde,mjokaRd,0.12,8,7,2,1,1
54332,myocardiopathie,mjOkaRdjOpati,0.07,15,13,5,1,1
54333,myocardique,mjOkaRdik,0.01,11,9,3,1,1
54334,myocardite,mjokaRdit,0.03,10,9,3,1,1
54335,myoclonie,mjoklOni,0.01,9,8,3,1,1
54336,myoglobine,mjOglObin,0.04,10,9,3,1,1
54337,myopathes,mjopat,0.02,9,6,2,1,1
54338,myopathie,mjopati,0.03,9,7,3,1,1
54339,myopathique,mjOpatik,0.01,11,8,3,1,1
54340,myope,mjOp,1.9,5,4,2,4,8
54341,myopes,mjOp,0.05,6,4,1,2,4
54342,myopie,mjopi,0.29,6,5,2,1,2
54343,myosine,mjozin,0.01,7,6,2,1,1
54344,myosis,mjozis,0.04,6,6,2,1,1
54345,myosotis,mjozotis,0.17,8,8,3,1,1
54346,myriade,miRjad,0.11,7,6,2,1,2
54347,myriades,miRjad,0.67,8,6,2,1,2
54348,myrmidon,miRmid&,0.67,8,7,3,1,3
54349,myrmidons,miRmid&,0.02,9,7,3,1,3
54350,myrrhe,miR,0.43,6,3,1,1,7
54351,myrte,miRt,1.25,5,4,1,1,2
54352,myrtille,miRtij,1.71,8,6,2,1,2
54353,myrtilles,miRtij,1.72,9,6,2,1,2
54354,myste,mist,0.01,5,4,1,1,1
54355,mysticisme,mistisizm,0.79,10,9,3,1,2
54356,mystificateur,mistifikat9R,0.05,13,12,5,1,3
54357,mystificateurs,mistifikat9R,0.02,14,12,5,2,3
54358,mystification,mistifikasj&,0.16,13,12,5,1,2
54359,mystifications,mistifikasj&,0.23,14,12,5,1,2
54360,mystificatrice,mistifikatRis,0.02,14,13,5,1,1
54361,mystifie,mistifi,0.1,8,7,3,1,1
54362,mystifier,mistifje,0.03,9,8,3,1,5
54363,mystifié,mistifje,0.13,8,8,3,1,5
54364,mystifiée,mistifje,0.01,9,8,3,1,5
54365,mystifiés,mistifje,0.01,9,8,3,1,5
54366,mystique,mistik,4.75,8,6,4,4,8
54367,mystiquement,mistik°m@,0.04,12,9,4,1,1
54368,mystiques,mistik,0.85,9,6,4,4,8
54369,mystère,mistER,22.9,7,6,2,1,2
54370,mystères,mistER,5.13,8,6,2,1,2
54371,mystérieuse,misteRj2z,6.56,11,9,3,1,2
54372,mystérieusement,misteRj2z°m@,1.63,15,12,5,1,1
54373,mystérieuses,misteRj2z,1.21,12,9,3,1,2
54374,mystérieux,misteRj2,11.84,10,8,3,1,1
54375,mythe,mit,5.17,5,3,1,1,6
54376,mythes,mit,1.1,6,3,1,1,6
54377,mythique,mitik,1.01,8,5,2,1,2
54378,mythiques,mitik,0.14,9,5,2,1,2
54379,mytho,mito,0.36,5,4,2,1,1
54380,mythologie,mitoloZi,2.02,10,8,4,1,2
54381,mythologies,mitoloZi,0.04,11,8,4,1,2
54382,mythologique,mitoloZik,0.66,12,9,4,1,2
54383,mythologiques,mitoloZik,0.16,13,9,4,1,2
54384,mythomane,mitoman,0.59,9,7,6,4,8
54385,mythomanes,mitoman,0.01,10,7,3,2,4
54386,mythomanie,mitomani,0.1,10,8,4,1,1
54387,myxomatose,miksomatoz,0.03,10,10,4,1,1
54388,myéline,mjelin,0.01,7,6,2,1,1
54389,myélite,mjelit,0.05,7,6,2,1,1
54390,myéloïde,mjeloid,0.02,8,7,3,1,1
54391,mâchaient,maSE,0.01,9,4,2,1,3
54392,mâchais,maSE,0.1,7,4,2,1,3
54393,mâchait,maSE,0.14,7,4,2,1,3
54394,mâchant,maS@,0.16,7,4,2,1,1
54395,mâche,maS,2.18,5,3,2,4,8
54396,mâchefer,maSfER,0.01,8,6,2,1,1
54397,mâchent,maS,0.16,7,3,1,1,4
54398,mâcher,maSe,1.61,6,4,2,1,5
54399,mâcherai,maS°RE,0.04,8,6,3,1,3
54400,mâcherais,maS°RE,0.01,9,6,3,1,3
54401,mâcherait,maS°RE,0.01,9,6,3,1,3
54402,mâches,maS,0.15,6,3,1,1,4
54403,mâcheur,maS9R,0.04,7,5,2,1,2
54404,mâcheuse,maS2z,0.01,8,5,2,1,1
54405,mâchez,maSe,0.31,6,4,2,1,5
54406,mâchoire,maSwaR,6.8,8,6,2,1,2
54407,mâchoires,maSwaR,1.09,9,6,2,1,2
54408,mâchonnait,maSonE,0.01,10,6,3,1,3
54409,mâchonnant,maSon@,0.16,10,6,3,1,1
54410,mâchonne,maSOn,0.01,8,5,2,1,2
54411,mâchonner,maSone,0.04,9,6,3,1,3
54412,mâchouillant,maSuj@,0.02,12,6,3,1,1
54413,mâchouille,maSuj,0.1,10,5,2,1,2
54414,mâchouiller,maSuje,0.04,11,6,3,1,3
54415,mâchouilles,maSuj,0.07,11,5,2,1,2
54416,mâchouilleur,maSuj9R,0.02,12,7,3,1,1
54417,mâchouillé,maSuje,0.07,10,6,3,1,3
54418,mâchouillée,maSuje,0.01,11,6,3,1,3
54419,mâché,maSe,0.91,5,4,2,1,5
54420,mâchée,maSe,0.01,6,4,2,1,5
54421,mâchés,maSe,0.01,6,4,2,1,5
54422,mâle,mal,11.06,4,3,2,4,22
54423,mâles,mal,3.76,5,3,2,4,22
54424,mânes,man,0.01,5,3,1,1,3
54425,mât,ma,1.47,3,2,1,1,5
54426,mâte,mat,0.01,4,3,1,1,16
54427,mâter,mate,0.03,5,4,2,1,11
54428,mâtin,mat5,0.26,5,4,2,2,5
54429,mâtines,matin,0.01,7,5,2,1,3
54430,mâtiné,matine,0.05,6,6,6,4,16
54431,mâtinée,matine,0.01,7,6,3,1,8
54432,mâts,ma,0.2,4,2,1,1,5
54433,mâture,matyR,0.14,6,5,2,1,4
54434,mèche,mES,8.21,5,3,1,1,2
54435,mèches,mES,1.66,6,3,1,1,2
54436,mène,mEn,31.86,4,3,1,1,3
54437,mènent,mEn,6.42,6,3,1,1,3
54438,mènera,mEn°Ra,4.7,6,6,3,1,2
54439,mènerai,mEn°RE,0.73,7,6,3,1,4
54440,mèneraient,mEn°RE,0.05,10,6,3,1,4
54441,mènerais,mEn°RE,0.25,8,6,3,1,4
54442,mènerait,mEn°RE,0.98,8,6,3,1,4
54443,mèneras,mEn°Ra,0.19,7,6,3,1,2
54444,mènerez,mEn°Re,0.08,7,6,3,1,1
54445,mènerons,mEn°R&,0.26,8,6,3,1,2
54446,mèneront,mEn°R&,1.04,8,6,3,1,2
54447,mènes,mEn,2.84,5,3,1,1,3
54448,mère,mER,672.0,4,3,1,1,6
54449,mères,mER,14.79,5,3,1,1,6
54450,mètre,mEtR,6.1000000000000005,5,4,2,4,18
54451,mètres,mEtR,37.5,6,4,2,4,18
54452,méandre,me@dR,0.14,7,5,2,1,2
54453,méandres,me@dR,0.58,8,5,2,1,2
54454,mécanicien,mekanisj5,5.38,10,9,4,1,2
54455,mécanicienne,mekanisjEn,0.05,12,10,4,1,2
54456,mécaniciennes,mekanisjEn,0.01,13,10,4,1,2
54457,mécaniciens,mekanisj5,0.38,11,9,4,1,2
54458,mécanique,mekanik,5.65,9,7,6,4,8
54459,mécaniquement,mekanik°m@,0.12,13,10,5,1,1
54460,mécaniques,mekanik,1.58,10,7,6,4,8
54461,mécanisation,mekanizasj&,0.01,12,11,5,1,1
54462,mécaniser,mekanize,0.02,9,8,4,1,5
54463,mécanisme,mekanizm,3.79,9,8,3,1,2
54464,mécanismes,mekanizm,0.8,10,8,3,1,2
54465,mécanisé,mekanize,0.04,8,8,4,1,5
54466,mécanisée,mekanize,0.2,9,8,4,1,5
54467,mécanisées,mekanize,0.01,10,8,4,1,5
54468,mécanisés,mekanize,0.02,9,8,4,1,5
54469,mécano,mekano,1.68,6,6,3,1,4
